,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data,trial_index,arm_name,trial_status,generation_method,Objective,B,Sc,Cr,Y,Zr,Gd,Hf,Ta,W,Re,Function
39,2_bb,0,19.0,20,[139.34604170468722],139.34604170468722,172.9382536276803,1.0,,,,,,,,,,,,,,,,
40,2_bb,0,0.0,1,[150.79684372186182],150.79684372186182,150.79684372186182,2.0,,,,,,,,,,,,,,,,
41,2_bb,0,1.0,2,[141.23533652070077],141.23533652070077,150.79684372186182,2.0,,,,,,,,,,,,,,,,
42,2_bb,0,2.0,3,[106.22927448999997],106.22927448999997,150.79684372186182,2.0,,,,,,,,,,,,,,,,
43,2_bb,0,3.0,4,[125.78672619143359],125.78672619143359,150.79684372186182,2.0,,,,,,,,,,,,,,,,
44,2_bb,0,4.0,5,[113.43623595623639],113.43623595623639,150.79684372186182,2.0,,,,,,,,,,,,,,,,
45,2_bb,0,5.0,6,[117.25187832749276],117.25187832749276,150.79684372186182,2.0,,,,,,,,,,,,,,,,
46,2_bb,0,6.0,7,[122.0447716941213],122.0447716941213,150.79684372186182,2.0,,,,,,,,,,,,,,,,
47,2_bb,0,7.0,8,[158.1333799161532],158.1333799161532,158.1333799161532,2.0,,,,,,,,,,,,,,,,
48,2_bb,0,8.0,9,[157.3709982220219],157.3709982220219,158.1333799161532,2.0,,,,,,,,,,,,,,,,
49,2_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,2.0,,,,,,,,,,,,,,,,
50,2_bb,0,10.0,11,[143.56320631279337],143.56320631279337,158.1333799161532,2.0,,,,,,,,,,,,,,,,
51,2_bb,0,11.0,12,[150.35400489203658],150.35400489203658,158.1333799161532,2.0,,,,,,,,,,,,,,,,
52,2_bb,0,12.0,13,[151.04621599946466],151.04621599946466,158.1333799161532,2.0,,,,,,,,,,,,,,,,
53,2_bb,0,13.0,14,[135.00685581032218],135.00685581032218,158.1333799161532,2.0,,,,,,,,,,,,,,,,
54,2_bb,0,14.0,15,[142.20137342601748],142.20137342601748,158.1333799161532,2.0,,,,,,,,,,,,,,,,
55,2_bb,0,15.0,16,[152.22068911320298],152.22068911320298,158.1333799161532,2.0,,,,,,,,,,,,,,,,
56,2_bb,0,16.0,17,[147.49402922192442],147.49402922192442,158.1333799161532,2.0,,,,,,,,,,,,,,,,
57,2_bb,0,17.0,18,[143.75696615970708],143.75696615970708,158.1333799161532,2.0,,,,,,,,,,,,,,,,
58,2_bb,0,18.0,19,[142.7204626430639],142.7204626430639,158.1333799161532,2.0,,,,,,,,,,,,,,,,
59,2_bb,0,19.0,20,[137.6825662628294],137.6825662628294,158.1333799161532,2.0,,,,,,,,,,,,,,,,
60,2_bb,0,0.0,1,[147.49402922192442],147.49402922192442,147.49402922192442,3.0,,,,,,,,,,,,,,,,
61,2_bb,0,1.0,2,[141.23533652070077],141.23533652070077,147.49402922192442,3.0,,,,,,,,,,,,,,,,
62,2_bb,0,2.0,3,[106.22927448999997],106.22927448999997,147.49402922192442,3.0,,,,,,,,,,,,,,,,
63,2_bb,0,3.0,4,[125.78672619143359],125.78672619143359,147.49402922192442,3.0,,,,,,,,,,,,,,,,
64,2_bb,0,4.0,5,[113.43623595623639],113.43623595623639,147.49402922192442,3.0,,,,,,,,,,,,,,,,
65,2_bb,0,5.0,6,[117.25187832749276],117.25187832749276,147.49402922192442,3.0,,,,,,,,,,,,,,,,
66,2_bb,0,6.0,7,[122.0447716941213],122.0447716941213,147.49402922192442,3.0,,,,,,,,,,,,,,,,
67,2_bb,0,7.0,8,[158.1333799161532],158.1333799161532,158.1333799161532,3.0,,,,,,,,,,,,,,,,
68,2_bb,0,8.0,9,[157.3709982220219],157.3709982220219,158.1333799161532,3.0,,,,,,,,,,,,,,,,
69,2_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,3.0,,,,,,,,,,,,,,,,
70,2_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0,,,,,,,,,,,,,,,,
71,2_bb,0,11.0,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0,,,,,,,,,,,,,,,,
72,2_bb,0,12.0,13,[142.20137342601748],142.20137342601748,158.1333799161532,3.0,,,,,,,,,,,,,,,,
73,2_bb,0,13.0,14,[135.00685581032218],135.00685581032218,158.1333799161532,3.0,,,,,,,,,,,,,,,,
74,2_bb,0,14.0,15,[143.56320631279337],143.56320631279337,158.1333799161532,3.0,,,,,,,,,,,,,,,,
75,2_bb,0,15.0,16,[137.6825662628294],137.6825662628294,158.1333799161532,3.0,,,,,,,,,,,,,,,,
76,2_bb,0,16.0,17,[152.22068911320298],152.22068911320298,158.1333799161532,3.0,,,,,,,,,,,,,,,,
77,2_bb,0,17.0,18,[148.9973261341777],148.9973261341777,158.1333799161532,3.0,,,,,,,,,,,,,,,,
78,2_bb,0,18.0,19,[162.45242842752012],162.45242842752012,162.45242842752012,3.0,,,,,,,,,,,,,,,,
79,2_bb,0,19.0,20,[153.76270622403183],153.76270622403183,162.45242842752012,3.0,,,,,,,,,,,,,,,,
80,2_bb,0,0.0,1,[143.56320631279337],143.56320631279337,143.56320631279337,4.0,,,,,,,,,,,,,,,,
81,2_bb,0,1.0,2,[141.23533652070077],141.23533652070077,143.56320631279337,4.0,,,,,,,,,,,,,,,,
82,2_bb,0,2.0,3,[106.22927448999997],106.22927448999997,143.56320631279337,4.0,,,,,,,,,,,,,,,,
83,2_bb,0,3.0,4,[125.78672619143359],125.78672619143359,143.56320631279337,4.0,,,,,,,,,,,,,,,,
84,2_bb,0,4.0,5,[113.43623595623639],113.43623595623639,143.56320631279337,4.0,,,,,,,,,,,,,,,,
85,2_bb,0,5.0,6,[117.25187832749276],117.25187832749276,143.56320631279337,4.0,,,,,,,,,,,,,,,,
86,2_bb,0,6.0,7,[122.0447716941213],122.0447716941213,143.56320631279337,4.0,,,,,,,,,,,,,,,,
87,2_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0,,,,,,,,,,,,,,,,
88,2_bb,0,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,4.0,,,,,,,,,,,,,,,,
89,2_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,4.0,,,,,,,,,,,,,,,,
90,2_bb,0,10.0,11,[137.6825662628294],137.6825662628294,158.1333799161532,4.0,,,,,,,,,,,,,,,,
91,2_bb,0,11.0,12,[150.35400489203658],150.35400489203658,158.1333799161532,4.0,,,,,,,,,,,,,,,,
92,2_bb,0,12.0,13,[151.04621599946466],151.04621599946466,158.1333799161532,4.0,,,,,,,,,,,,,,,,
93,2_bb,0,13.0,14,[139.34604170468722],139.34604170468722,158.1333799161532,4.0,,,,,,,,,,,,,,,,
94,2_bb,0,14.0,15,[142.20137342601748],142.20137342601748,158.1333799161532,4.0,,,,,,,,,,,,,,,,
95,2_bb,0,15.0,16,[135.00685581032218],135.00685581032218,158.1333799161532,4.0,,,,,,,,,,,,,,,,
96,2_bb,0,16.0,17,[141.99720450911195],141.99720450911195,158.1333799161532,4.0,,,,,,,,,,,,,,,,
97,2_bb,0,17.0,18,[152.22068911320298],152.22068911320298,158.1333799161532,4.0,,,,,,,,,,,,,,,,
98,2_bb,0,18.0,19,[162.45242842752012],162.45242842752012,162.45242842752012,4.0,,,,,,,,,,,,,,,,
99,2_bb,0,19.0,20,[148.9973261341777],148.9973261341777,162.45242842752012,4.0,,,,,,,,,,,,,,,,
0,4_bb,0,0.0,1,[141.23533652070077],141.23533652070077,141.23533652070077,0.0,,,,,,,,,,,,,,,,
1,4_bb,0,1.0,2,[106.22927448999997],106.22927448999997,141.23533652070077,0.0,,,,,,,,,,,,,,,,
2,4_bb,0,2.0,3,[143.1990010858288],143.1990010858288,143.1990010858288,0.0,,,,,,,,,,,,,,,,
3,4_bb,0,3.0,4,[125.78672619143359],125.78672619143359,143.1990010858288,0.0,,,,,,,,,,,,,,,,
4,4_bb,0,4.0,5,[113.43623595623639],113.43623595623639,143.1990010858288,0.0,,,,,,,,,,,,,,,,
5,4_bb,0,5.0,6,[117.25187832749276],117.25187832749276,143.1990010858288,0.0,,,,,,,,,,,,,,,,
6,4_bb,0,6.0,7,[122.0447716941213],122.0447716941213,143.1990010858288,0.0,,,,,,,,,,,,,,,,
7,4_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,0.0,,,,,,,,,,,,,,,,
8,4_bb,0,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,0.0,,,,,,,,,,,,,,,,
9,4_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,0.0,,,,,,,,,,,,,,,,
10,4_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,0.0,,,,,,,,,,,,,,,,
11,4_bb,0,11.0,12,[151.04621599946466],151.04621599946466,158.1333799161532,0.0,,,,,,,,,,,,,,,,
12,4_bb,0,12.0,13,[137.6825662628294],137.6825662628294,158.1333799161532,0.0,,,,,,,,,,,,,,,,
13,4_bb,0,13.0,14,[121.92929330241844],121.92929330241844,158.1333799161532,0.0,,,,,,,,,,,,,,,,
14,4_bb,0,14.0,15,[164.95783085754786],164.95783085754786,164.95783085754786,0.0,,,,,,,,,,,,,,,,
15,4_bb,0,15.0,16,[141.99720450911195],141.99720450911195,164.95783085754786,0.0,,,,,,,,,,,,,,,,
16,4_bb,0,16.0,17,[162.45242842752012],162.45242842752012,164.95783085754786,0.0,,,,,,,,,,,,,,,,
17,4_bb,0,17.0,18,[152.22068911320298],152.22068911320298,164.95783085754786,0.0,,,,,,,,,,,,,,,,
18,4_bb,0,18.0,19,[153.76270622403183],153.76270622403183,164.95783085754786,0.0,,,,,,,,,,,,,,,,
19,4_bb,0,19.0,20,[172.9382536276803],172.9382536276803,172.9382536276803,0.0,,,,,,,,,,,,,,,,
20,4_bb,0,0.0,1,[106.22927448999997],106.22927448999997,106.22927448999997,1.0,,,,,,,,,,,,,,,,
21,4_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0,,,,,,,,,,,,,,,,
22,4_bb,0,2.0,3,[143.1990010858288],143.1990010858288,143.1990010858288,1.0,,,,,,,,,,,,,,,,
23,4_bb,0,3.0,4,[125.78672619143359],125.78672619143359,143.1990010858288,1.0,,,,,,,,,,,,,,,,
24,4_bb,0,4.0,5,[113.43623595623639],113.43623595623639,143.1990010858288,1.0,,,,,,,,,,,,,,,,
25,4_bb,0,5.0,6,[117.25187832749276],117.25187832749276,143.1990010858288,1.0,,,,,,,,,,,,,,,,
26,4_bb,0,6.0,7,[122.0447716941213],122.0447716941213,143.1990010858288,1.0,,,,,,,,,,,,,,,,
27,4_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,1.0,,,,,,,,,,,,,,,,
28,4_bb,0,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,1.0,,,,,,,,,,,,,,,,
29,4_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,1.0,,,,,,,,,,,,,,,,
30,4_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,1.0,,,,,,,,,,,,,,,,
31,4_bb,0,11.0,12,[151.04621599946466],151.04621599946466,158.1333799161532,1.0,,,,,,,,,,,,,,,,
32,4_bb,0,12.0,13,[121.92929330241844],121.92929330241844,158.1333799161532,1.0,,,,,,,,,,,,,,,,
33,4_bb,0,13.0,14,[137.6825662628294],137.6825662628294,158.1333799161532,1.0,,,,,,,,,,,,,,,,
34,4_bb,0,14.0,15,[139.34604170468722],139.34604170468722,158.1333799161532,1.0,,,,,,,,,,,,,,,,
35,4_bb,0,15.0,16,[164.95783085754786],164.95783085754786,164.95783085754786,1.0,,,,,,,,,,,,,,,,
36,4_bb,0,16.0,17,[141.99720450911195],141.99720450911195,164.95783085754786,1.0,,,,,,,,,,,,,,,,
37,4_bb,0,17.0,18,[152.22068911320298],152.22068911320298,164.95783085754786,1.0,,,,,,,,,,,,,,,,
38,4_bb,0,18.0,19,[162.45242842752012],162.45242842752012,164.95783085754786,1.0,,,,,,,,,,,,,,,,
39,4_bb,0,19.0,20,[153.76270622403183],153.76270622403183,164.95783085754786,1.0,,,,,,,,,,,,,,,,
40,4_bb,0,0.0,1,[106.22927448999997],106.22927448999997,106.22927448999997,2.0,,,,,,,,,,,,,,,,
41,4_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0,,,,,,,,,,,,,,,,
42,4_bb,0,2.0,3,[125.78672619143359],125.78672619143359,141.23533652070077,2.0,,,,,,,,,,,,,,,,
43,4_bb,0,3.0,4,[113.43623595623639],113.43623595623639,141.23533652070077,2.0,,,,,,,,,,,,,,,,
44,4_bb,0,4.0,5,[143.1990010858288],143.1990010858288,143.1990010858288,2.0,,,,,,,,,,,,,,,,
45,4_bb,0,5.0,6,[117.25187832749276],117.25187832749276,143.1990010858288,2.0,,,,,,,,,,,,,,,,
46,4_bb,0,6.0,7,[122.0447716941213],122.0447716941213,143.1990010858288,2.0,,,,,,,,,,,,,,,,
47,4_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,2.0,,,,,,,,,,,,,,,,
48,4_bb,0,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,2.0,,,,,,,,,,,,,,,,
49,4_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,2.0,,,,,,,,,,,,,,,,
50,4_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0,,,,,,,,,,,,,,,,
51,4_bb,0,11.0,12,[151.04621599946466],151.04621599946466,158.1333799161532,2.0,,,,,,,,,,,,,,,,
52,4_bb,0,12.0,13,[137.6825662628294],137.6825662628294,158.1333799161532,2.0,,,,,,,,,,,,,,,,
53,4_bb,0,13.0,14,[139.34604170468722],139.34604170468722,158.1333799161532,2.0,,,,,,,,,,,,,,,,
54,4_bb,0,14.0,15,[121.92929330241844],121.92929330241844,158.1333799161532,2.0,,,,,,,,,,,,,,,,
55,4_bb,0,15.0,16,[142.20137342601748],142.20137342601748,158.1333799161532,2.0,,,,,,,,,,,,,,,,
56,4_bb,0,16.0,17,[152.22068911320298],152.22068911320298,158.1333799161532,2.0,,,,,,,,,,,,,,,,
57,4_bb,0,17.0,18,[141.99720450911195],141.99720450911195,158.1333799161532,2.0,,,,,,,,,,,,,,,,
58,4_bb,0,18.0,19,[133.96956615054],133.96956615054,158.1333799161532,2.0,,,,,,,,,,,,,,,,
59,4_bb,0,19.0,20,[162.45242842752012],162.45242842752012,162.45242842752012,2.0,,,,,,,,,,,,,,,,
60,4_bb,0,0.0,1,[157.3709982220219],157.3709982220219,157.3709982220219,3.0,,,,,,,,,,,,,,,,
61,4_bb,0,1.0,2,[141.23533652070077],141.23533652070077,157.3709982220219,3.0,,,,,,,,,,,,,,,,
62,4_bb,0,2.0,3,[119.10061804970184],119.10061804970184,157.3709982220219,3.0,,,,,,,,,,,,,,,,
63,4_bb,0,3.0,4,[106.22927448999997],106.22927448999997,157.3709982220219,3.0,,,,,,,,,,,,,,,,
64,4_bb,0,4.0,5,[122.0447716941213],122.0447716941213,157.3709982220219,3.0,,,,,,,,,,,,,,,,
65,4_bb,0,5.0,6,[117.25187832749276],117.25187832749276,157.3709982220219,3.0,,,,,,,,,,,,,,,,
66,4_bb,0,6.0,7,[143.1990010858288],143.1990010858288,157.3709982220219,3.0,,,,,,,,,,,,,,,,
67,4_bb,0,7.0,8,[113.43623595623639],113.43623595623639,157.3709982220219,3.0,,,,,,,,,,,,,,,,
68,4_bb,0,8.0,9,[125.78672619143359],125.78672619143359,157.3709982220219,3.0,,,,,,,,,,,,,,,,
69,4_bb,0,9.0,10,[158.1333799161532],158.1333799161532,158.1333799161532,3.0,,,,,,,,,,,,,,,,
70,4_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0,,,,,,,,,,,,,,,,
71,4_bb,0,11.0,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0,,,,,,,,,,,,,,,,
72,4_bb,0,12.0,13,[137.6825662628294],137.6825662628294,158.1333799161532,3.0,,,,,,,,,,,,,,,,
73,4_bb,0,13.0,14,[139.34604170468722],139.34604170468722,158.1333799161532,3.0,,,,,,,,,,,,,,,,
74,4_bb,0,14.0,15,[133.96956615054],133.96956615054,158.1333799161532,3.0,,,,,,,,,,,,,,,,
75,4_bb,0,15.0,16,[141.99720450911195],141.99720450911195,158.1333799161532,3.0,,,,,,,,,,,,,,,,
76,4_bb,0,16.0,17,[121.92929330241844],121.92929330241844,158.1333799161532,3.0,,,,,,,,,,,,,,,,
77,4_bb,0,17.0,18,[164.95783085754786],164.95783085754786,164.95783085754786,3.0,,,,,,,,,,,,,,,,
78,4_bb,0,18.0,19,[109.58044587207594],109.58044587207594,164.95783085754786,3.0,,,,,,,,,,,,,,,,
79,4_bb,0,19.0,20,[83.16394518020324],83.16394518020324,164.95783085754786,3.0,,,,,,,,,,,,,,,,
80,4_bb,0,0.0,1,[143.1990010858288],143.1990010858288,143.1990010858288,4.0,,,,,,,,,,,,,,,,
81,4_bb,0,1.0,2,[141.23533652070077],141.23533652070077,143.1990010858288,4.0,,,,,,,,,,,,,,,,
82,4_bb,0,2.0,3,[106.22927448999997],106.22927448999997,143.1990010858288,4.0,,,,,,,,,,,,,,,,
83,4_bb,0,3.0,4,[125.78672619143359],125.78672619143359,143.1990010858288,4.0,,,,,,,,,,,,,,,,
84,4_bb,0,4.0,5,[113.43623595623639],113.43623595623639,143.1990010858288,4.0,,,,,,,,,,,,,,,,
85,4_bb,0,5.0,6,[117.25187832749276],117.25187832749276,143.1990010858288,4.0,,,,,,,,,,,,,,,,
86,4_bb,0,6.0,7,[122.0447716941213],122.0447716941213,143.1990010858288,4.0,,,,,,,,,,,,,,,,
87,4_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0,,,,,,,,,,,,,,,,
88,4_bb,0,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,4.0,,,,,,,,,,,,,,,,
89,4_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,4.0,,,,,,,,,,,,,,,,
90,4_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,4.0,,,,,,,,,,,,,,,,
91,4_bb,0,11.0,12,[151.04621599946466],151.04621599946466,158.1333799161532,4.0,,,,,,,,,,,,,,,,
92,4_bb,0,12.0,13,[121.92929330241844],121.92929330241844,158.1333799161532,4.0,,,,,,,,,,,,,,,,
93,4_bb,0,13.0,14,[137.6825662628294],137.6825662628294,158.1333799161532,4.0,,,,,,,,,,,,,,,,
94,4_bb,0,14.0,15,[139.34604170468722],139.34604170468722,158.1333799161532,4.0,,,,,,,,,,,,,,,,
95,4_bb,0,15.0,16,[164.95783085754786],164.95783085754786,164.95783085754786,4.0,,,,,,,,,,,,,,,,
96,4_bb,0,16.0,17,[141.99720450911195],141.99720450911195,164.95783085754786,4.0,,,,,,,,,,,,,,,,
97,4_bb,0,17.0,18,[133.96956615054],133.96956615054,164.95783085754786,4.0,,,,,,,,,,,,,,,,
98,4_bb,0,18.0,19,[135.00685581032218],135.00685581032218,164.95783085754786,4.0,,,,,,,,,,,,,,,,
99,4_bb,0,19.0,20,[109.58044587207594],109.58044587207594,164.95783085754786,4.0,,,,,,,,,,,,,,,,
0,6_bb,0,0.0,1,[83.16394518020324],83.16394518020324,83.16394518020324,0.0,,,,,,,,,,,,,,,,
1,6_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,0.0,,,,,,,,,,,,,,,,
2,6_bb,0,2.0,3,[106.22927448999997],106.22927448999997,141.23533652070077,0.0,,,,,,,,,,,,,,,,
3,6_bb,0,3.0,4,[113.43623595623639],113.43623595623639,141.23533652070077,0.0,,,,,,,,,,,,,,,,
4,6_bb,0,4.0,5,[143.1990010858288],143.1990010858288,143.1990010858288,0.0,,,,,,,,,,,,,,,,
5,6_bb,0,5.0,6,[117.25187832749276],117.25187832749276,143.1990010858288,0.0,,,,,,,,,,,,,,,,
6,6_bb,0,6.0,7,[119.10061804970184],119.10061804970184,143.1990010858288,0.0,,,,,,,,,,,,,,,,
7,6_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,0.0,,,,,,,,,,,,,,,,
8,6_bb,0,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,0.0,,,,,,,,,,,,,,,,
9,6_bb,0,9.0,10,[150.35400489203658],150.35400489203658,158.1333799161532,0.0,,,,,,,,,,,,,,,,
10,6_bb,0,10.0,11,[151.04621599946466],151.04621599946466,158.1333799161532,0.0,,,,,,,,,,,,,,,,
11,6_bb,0,11.0,12,[139.34604170468722],139.34604170468722,158.1333799161532,0.0,,,,,,,,,,,,,,,,
12,6_bb,0,12.0,13,[125.78672619143359],125.78672619143359,158.1333799161532,0.0,,,,,,,,,,,,,,,,
13,6_bb,0,13.0,14,[121.92929330241844],121.92929330241844,158.1333799161532,0.0,,,,,,,,,,,,,,,,
14,6_bb,0,14.0,15,[142.20137342601748],142.20137342601748,158.1333799161532,0.0,,,,,,,,,,,,,,,,
15,6_bb,0,15.0,16,[109.58044587207594],109.58044587207594,158.1333799161532,0.0,,,,,,,,,,,,,,,,
16,6_bb,0,16.0,17,[152.22068911320298],152.22068911320298,158.1333799161532,0.0,,,,,,,,,,,,,,,,
17,6_bb,0,17.0,18,[137.6825662628294],137.6825662628294,158.1333799161532,0.0,,,,,,,,,,,,,,,,
18,6_bb,0,18.0,19,[141.99720450911195],141.99720450911195,158.1333799161532,0.0,,,,,,,,,,,,,,,,
19,6_bb,0,19.0,20,[162.45242842752012],162.45242842752012,162.45242842752012,0.0,,,,,,,,,,,,,,,,
20,6_bb,0,0.0,1,[106.22927448999997],106.22927448999997,106.22927448999997,1.0,,,,,,,,,,,,,,,,
21,6_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0,,,,,,,,,,,,,,,,
22,6_bb,0,2.0,3,[139.77718748970685],139.77718748970685,141.23533652070077,1.0,,,,,,,,,,,,,,,,
23,6_bb,0,3.0,4,[119.10061804970184],119.10061804970184,141.23533652070077,1.0,,,,,,,,,,,,,,,,
24,6_bb,0,4.0,5,[122.0447716941213],122.0447716941213,141.23533652070077,1.0,,,,,,,,,,,,,,,,
25,6_bb,0,5.0,6,[117.25187832749276],117.25187832749276,141.23533652070077,1.0,,,,,,,,,,,,,,,,
26,6_bb,0,6.0,7,[113.43623595623639],113.43623595623639,141.23533652070077,1.0,,,,,,,,,,,,,,,,
27,6_bb,0,7.0,8,[158.1333799161532],158.1333799161532,158.1333799161532,1.0,,,,,,,,,,,,,,,,
28,6_bb,0,8.0,9,[157.3709982220219],157.3709982220219,158.1333799161532,1.0,,,,,,,,,,,,,,,,
29,6_bb,0,9.0,10,[125.78672619143359],125.78672619143359,158.1333799161532,1.0,,,,,,,,,,,,,,,,
30,6_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,1.0,,,,,,,,,,,,,,,,
31,6_bb,0,11.0,12,[142.20137342601748],142.20137342601748,158.1333799161532,1.0,,,,,,,,,,,,,,,,
32,6_bb,0,12.0,13,[151.04621599946466],151.04621599946466,158.1333799161532,1.0,,,,,,,,,,,,,,,,
33,6_bb,0,13.0,14,[135.00685581032218],135.00685581032218,158.1333799161532,1.0,,,,,,,,,,,,,,,,
34,6_bb,0,14.0,15,[152.22068911320298],152.22068911320298,158.1333799161532,1.0,,,,,,,,,,,,,,,,
35,6_bb,0,15.0,16,[143.56320631279337],143.56320631279337,158.1333799161532,1.0,,,,,,,,,,,,,,,,
36,6_bb,0,16.0,17,[139.34604170468722],139.34604170468722,158.1333799161532,1.0,,,,,,,,,,,,,,,,
37,6_bb,0,17.0,18,[162.45242842752012],162.45242842752012,162.45242842752012,1.0,,,,,,,,,,,,,,,,
38,6_bb,0,18.0,19,[148.9973261341777],148.9973261341777,162.45242842752012,1.0,,,,,,,,,,,,,,,,
39,6_bb,0,19.0,20,[133.96956615054],133.96956615054,162.45242842752012,1.0,,,,,,,,,,,,,,,,
40,6_bb,0,0.0,1,[117.25187832749276],117.25187832749276,117.25187832749276,2.0,,,,,,,,,,,,,,,,
41,6_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0,,,,,,,,,,,,,,,,
42,6_bb,0,2.0,3,[143.1990010858288],143.1990010858288,143.1990010858288,2.0,,,,,,,,,,,,,,,,
43,6_bb,0,3.0,4,[125.78672619143359],125.78672619143359,143.1990010858288,2.0,,,,,,,,,,,,,,,,
44,6_bb,0,4.0,5,[113.43623595623639],113.43623595623639,143.1990010858288,2.0,,,,,,,,,,,,,,,,
45,6_bb,0,5.0,6,[106.22927448999997],106.22927448999997,143.1990010858288,2.0,,,,,,,,,,,,,,,,
46,6_bb,0,6.0,7,[122.0447716941213],122.0447716941213,143.1990010858288,2.0,,,,,,,,,,,,,,,,
47,6_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,2.0,,,,,,,,,,,,,,,,
48,6_bb,0,8.0,9,[119.10061804970184],119.10061804970184,157.3709982220219,2.0,,,,,,,,,,,,,,,,
49,6_bb,0,9.0,10,[158.1333799161532],158.1333799161532,158.1333799161532,2.0,,,,,,,,,,,,,,,,
50,6_bb,0,10.0,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0,,,,,,,,,,,,,,,,
51,6_bb,0,11.0,12,[151.04621599946466],151.04621599946466,158.1333799161532,2.0,,,,,,,,,,,,,,,,
52,6_bb,0,12.0,13,[137.6825662628294],137.6825662628294,158.1333799161532,2.0,,,,,,,,,,,,,,,,
53,6_bb,0,13.0,14,[139.34604170468722],139.34604170468722,158.1333799161532,2.0,,,,,,,,,,,,,,,,
54,6_bb,0,14.0,15,[133.96956615054],133.96956615054,158.1333799161532,2.0,,,,,,,,,,,,,,,,
55,6_bb,0,15.0,16,[121.92929330241844],121.92929330241844,158.1333799161532,2.0,,,,,,,,,,,,,,,,
56,6_bb,0,16.0,17,[141.99720450911195],141.99720450911195,158.1333799161532,2.0,,,,,,,,,,,,,,,,
57,6_bb,0,17.0,18,[164.95783085754786],164.95783085754786,164.95783085754786,2.0,,,,,,,,,,,,,,,,
58,6_bb,0,18.0,19,[109.58044587207594],109.58044587207594,164.95783085754786,2.0,,,,,,,,,,,,,,,,
59,6_bb,0,19.0,20,[134.92790723134476],134.92790723134476,164.95783085754786,2.0,,,,,,,,,,,,,,,,
60,6_bb,0,0.0,1,[139.77718748970685],139.77718748970685,139.77718748970685,3.0,,,,,,,,,,,,,,,,
61,6_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,3.0,,,,,,,,,,,,,,,,
62,6_bb,0,2.0,3,[106.22927448999997],106.22927448999997,141.23533652070077,3.0,,,,,,,,,,,,,,,,
63,6_bb,0,3.0,4,[113.43623595623639],113.43623595623639,141.23533652070077,3.0,,,,,,,,,,,,,,,,
64,6_bb,0,4.0,5,[125.78672619143359],125.78672619143359,141.23533652070077,3.0,,,,,,,,,,,,,,,,
65,6_bb,0,5.0,6,[117.25187832749276],117.25187832749276,141.23533652070077,3.0,,,,,,,,,,,,,,,,
66,6_bb,0,6.0,7,[122.0447716941213],122.0447716941213,141.23533652070077,3.0,,,,,,,,,,,,,,,,
67,6_bb,0,7.0,8,[157.3709982220219],157.3709982220219,157.3709982220219,3.0,,,,,,,,,,,,,,,,
68,6_bb,0,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,3.0,,,,,,,,,,,,,,,,
69,6_bb,0,9.0,10,[119.10061804970184],119.10061804970184,158.1333799161532,3.0,,,,,,,,,,,,,,,,
