,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data,trial_index,arm_name,trial_status,generation_method,Objective,B,Sc,Cr,Y,Zr,Gd,Hf,Ta,W,Re,Function
32,noTask_bb_bb,1,12.0,13,[127.73307155344756],127.73307155344756,157.3709982220219,,,,,,,,,,,,,,,,,
33,noTask_bb_bb,1,13.0,14,[106.22927448999997],106.22927448999997,157.3709982220219,,,,,,,,,,,,,,,,,
34,noTask_bb_bb,1,14.0,15,[151.04621599946466],151.04621599946466,157.3709982220219,,,,,,,,,,,,,,,,,
35,noTask_bb_bb,1,15.0,16,[158.1333799161532],158.1333799161532,158.1333799161532,,,,,,,,,,,,,,,,,
36,noTask_bb_bb,1,16.0,17,[162.45242842752012],162.45242842752012,162.45242842752012,,,,,,,,,,,,,,,,,
37,noTask_bb_bb,1,17.0,18,[141.23533652070077],141.23533652070077,162.45242842752012,,,,,,,,,,,,,,,,,
38,noTask_bb_bb,1,18.0,19,[142.20137342601748],142.20137342601748,162.45242842752012,,,,,,,,,,,,,,,,,
39,noTask_bb_bb,1,19.0,20,[113.43623595623639],113.43623595623639,162.45242842752012,,,,,,,,,,,,,,,,,
40,noTask_bb_bb,2,0.0,1,[143.56320631279337],143.56320631279337,143.56320631279337,,,,,,,,,,,,,,,,,
41,noTask_bb_bb,2,1.0,2,[125.78672619143359],125.78672619143359,143.56320631279337,,,,,,,,,,,,,,,,,
42,noTask_bb_bb,2,2.0,3,[121.92929330241844],121.92929330241844,143.56320631279337,,,,,,,,,,,,,,,,,
43,noTask_bb_bb,2,3.0,4,[142.37274889861231],142.37274889861231,143.56320631279337,,,,,,,,,,,,,,,,,
44,noTask_bb_bb,2,4.0,5,[140.94417997843442],140.94417997843442,143.56320631279337,,,,,,,,,,,,,,,,,
45,noTask_bb_bb,2,5.0,6,[138.36535852769708],138.36535852769708,143.56320631279337,,,,,,,,,,,,,,,,,
46,noTask_bb_bb,2,6.0,7,[153.81739983748278],153.81739983748278,153.81739983748278,,,,,,,,,,,,,,,,,
47,noTask_bb_bb,2,7.0,8,[139.34604170468722],139.34604170468722,153.81739983748278,,,,,,,,,,,,,,,,,
48,noTask_bb_bb,2,8.0,9,[157.2601275502924],157.2601275502924,157.2601275502924,,,,,,,,,,,,,,,,,
49,noTask_bb_bb,2,9.0,10,[158.1333799161532],158.1333799161532,158.1333799161532,,,,,,,,,,,,,,,,,
50,noTask_bb_bb,2,10.0,11,[162.45242842752012],162.45242842752012,162.45242842752012,,,,,,,,,,,,,,,,,
51,noTask_bb_bb,2,11.0,12,[155.4607999734539],155.4607999734539,162.45242842752012,,,,,,,,,,,,,,,,,
52,noTask_bb_bb,2,12.0,13,[152.22068911320298],152.22068911320298,162.45242842752012,,,,,,,,,,,,,,,,,
53,noTask_bb_bb,2,13.0,14,[148.9973261341777],148.9973261341777,162.45242842752012,,,,,,,,,,,,,,,,,
54,noTask_bb_bb,2,14.0,15,[144.96028373864337],144.96028373864337,162.45242842752012,,,,,,,,,,,,,,,,,
55,noTask_bb_bb,2,15.0,16,[106.22927448999997],106.22927448999997,162.45242842752012,,,,,,,,,,,,,,,,,
56,noTask_bb_bb,2,16.0,17,[150.79684372186182],150.79684372186182,162.45242842752012,,,,,,,,,,,,,,,,,
57,noTask_bb_bb,2,17.0,18,[140.38367430411716],140.38367430411716,162.45242842752012,,,,,,,,,,,,,,,,,
58,noTask_bb_bb,2,18.0,19,[153.76270622403183],153.76270622403183,162.45242842752012,,,,,,,,,,,,,,,,,
59,noTask_bb_bb,2,19.0,20,[150.35400489203658],150.35400489203658,162.45242842752012,,,,,,,,,,,,,,,,,
60,noTask_bb_bb,3,0.0,1,[113.43623595623639],113.43623595623639,113.43623595623639,,,,,,,,,,,,,,,,,
61,noTask_bb_bb,3,1.0,2,[143.56320631279337],143.56320631279337,143.56320631279337,,,,,,,,,,,,,,,,,
62,noTask_bb_bb,3,2.0,3,[121.92929330241844],121.92929330241844,143.56320631279337,,,,,,,,,,,,,,,,,
63,noTask_bb_bb,3,3.0,4,[142.37274889861231],142.37274889861231,143.56320631279337,,,,,,,,,,,,,,,,,
64,noTask_bb_bb,3,4.0,5,[156.19085691648428],156.19085691648428,156.19085691648428,,,,,,,,,,,,,,,,,
65,noTask_bb_bb,3,5.0,6,[137.6825662628294],137.6825662628294,156.19085691648428,,,,,,,,,,,,,,,,,
66,noTask_bb_bb,3,6.0,7,[157.2601275502924],157.2601275502924,157.2601275502924,,,,,,,,,,,,,,,,,
67,noTask_bb_bb,3,7.0,8,[141.5965383612692],141.5965383612692,157.2601275502924,,,,,,,,,,,,,,,,,
68,noTask_bb_bb,3,8.0,9,[158.1333799161532],158.1333799161532,158.1333799161532,,,,,,,,,,,,,,,,,
69,noTask_bb_bb,3,9.0,10,[142.20137342601748],142.20137342601748,158.1333799161532,,,,,,,,,,,,,,,,,
70,noTask_bb_bb,3,10.0,11,[162.45242842752012],162.45242842752012,162.45242842752012,,,,,,,,,,,,,,,,,
71,noTask_bb_bb,3,11.0,12,[155.4607999734539],155.4607999734539,162.45242842752012,,,,,,,,,,,,,,,,,
72,noTask_bb_bb,3,12.0,13,[146.76694916719543],146.76694916719543,162.45242842752012,,,,,,,,,,,,,,,,,
73,noTask_bb_bb,3,13.0,14,[141.99720450911195],141.99720450911195,162.45242842752012,,,,,,,,,,,,,,,,,
74,noTask_bb_bb,3,14.0,15,[120.14447039437856],120.14447039437856,162.45242842752012,,,,,,,,,,,,,,,,,
75,noTask_bb_bb,3,15.0,16,[162.45475186999536],162.45475186999536,162.45475186999536,,,,,,,,,,,,,,,,,
76,noTask_bb_bb,3,16.0,17,[148.9973261341777],148.9973261341777,162.45475186999536,,,,,,,,,,,,,,,,,
77,noTask_bb_bb,3,17.0,18,[153.76270622403183],153.76270622403183,162.45475186999536,,,,,,,,,,,,,,,,,
78,noTask_bb_bb,3,18.0,19,[144.96028373864337],144.96028373864337,162.45475186999536,,,,,,,,,,,,,,,,,
79,noTask_bb_bb,3,19.0,20,[125.78672619143359],125.78672619143359,162.45475186999536,,,,,,,,,,,,,,,,,
80,noTask_bb_bb,4,0.0,1,[142.37274889861231],142.37274889861231,142.37274889861231,,,,,,,,,,,,,,,,,
81,noTask_bb_bb,4,1.0,2,[125.78672619143359],125.78672619143359,142.37274889861231,,,,,,,,,,,,,,,,,
82,noTask_bb_bb,4,2.0,3,[140.94417997843442],140.94417997843442,142.37274889861231,,,,,,,,,,,,,,,,,
83,noTask_bb_bb,4,3.0,4,[142.7204626430639],142.7204626430639,142.7204626430639,,,,,,,,,,,,,,,,,
84,noTask_bb_bb,4,4.0,5,[153.81739983748278],153.81739983748278,153.81739983748278,,,,,,,,,,,,,,,,,
85,noTask_bb_bb,4,5.0,6,[140.38367430411716],140.38367430411716,153.81739983748278,,,,,,,,,,,,,,,,,
86,noTask_bb_bb,4,6.0,7,[139.34604170468722],139.34604170468722,153.81739983748278,,,,,,,,,,,,,,,,,
87,noTask_bb_bb,4,7.0,8,[157.2601275502924],157.2601275502924,157.2601275502924,,,,,,,,,,,,,,,,,
88,noTask_bb_bb,4,8.0,9,[156.19085691648428],156.19085691648428,157.2601275502924,,,,,,,,,,,,,,,,,
89,noTask_bb_bb,4,9.0,10,[162.45242842752012],162.45242842752012,162.45242842752012,,,,,,,,,,,,,,,,,
90,noTask_bb_bb,4,10.0,11,[153.76270622403183],153.76270622403183,162.45242842752012,,,,,,,,,,,,,,,,,
91,noTask_bb_bb,4,11.0,12,[141.5965383612692],141.5965383612692,162.45242842752012,,,,,,,,,,,,,,,,,
92,noTask_bb_bb,4,12.0,13,[133.96956615054],133.96956615054,162.45242842752012,,,,,,,,,,,,,,,,,
93,noTask_bb_bb,4,13.0,14,[144.96028373864337],144.96028373864337,162.45242842752012,,,,,,,,,,,,,,,,,
94,noTask_bb_bb,4,14.0,15,[148.9973261341777],148.9973261341777,162.45242842752012,,,,,,,,,,,,,,,,,
95,noTask_bb_bb,4,15.0,16,[117.25187832749276],117.25187832749276,162.45242842752012,,,,,,,,,,,,,,,,,
96,noTask_bb_bb,4,16.0,17,[158.1333799161532],158.1333799161532,162.45242842752012,,,,,,,,,,,,,,,,,
97,noTask_bb_bb,4,17.0,18,[152.22068911320298],152.22068911320298,162.45242842752012,,,,,,,,,,,,,,,,,
98,noTask_bb_bb,4,18.0,19,[141.23533652070077],141.23533652070077,162.45242842752012,,,,,,,,,,,,,,,,,
99,noTask_bb_bb,4,19.0,20,[157.3709982220219],157.3709982220219,162.45242842752012,,,,,,,,,,,,,,,,,
0,2_bb,0,0.0,1,[121.70683253959652],121.70683253959652,121.70683253959652,0.0,,,,,,,,,,,,,,,,
1,2_bb,0,1.0,2,[148.72605678839184],148.72605678839184,148.72605678839184,0.0,,,,,,,,,,,,,,,,
2,2_bb,0,2.0,3,[83.16394518020324],83.16394518020324,148.72605678839184,0.0,,,,,,,,,,,,,,,,
3,2_bb,0,3.0,4,[164.95783085754786],164.95783085754786,164.95783085754786,0.0,,,,,,,,,,,,,,,,
4,2_bb,0,4.0,5,[106.22927448999997],106.22927448999997,164.95783085754786,0.0,,,,,,,,,,,,,,,,
5,2_bb,0,5.0,6,[135.00685581032218],135.00685581032218,164.95783085754786,0.0,,,,,,,,,,,,,,,,
6,2_bb,0,6.0,7,[158.1333799161532],158.1333799161532,164.95783085754786,0.0,,,,,,,,,,,,,,,,
7,2_bb,0,7.0,8,[141.99720450911195],141.99720450911195,164.95783085754786,0.0,,,,,,,,,,,,,,,,
8,2_bb,0,8.0,9,[157.3709982220219],157.3709982220219,164.95783085754786,0.0,,,,,,,,,,,,,,,,
9,2_bb,0,9.0,10,[151.04621599946466],151.04621599946466,164.95783085754786,0.0,,,,,,,,,,,,,,,,
10,2_bb,0,10.0,11,[141.23533652070077],141.23533652070077,164.95783085754786,0.0,,,,,,,,,,,,,,,,
11,2_bb,0,11.0,12,[123.93811332092741],123.93811332092741,164.95783085754786,0.0,,,,,,,,,,,,,,,,
12,2_bb,0,12.0,13,[123.14024426243438],123.14024426243438,164.95783085754786,0.0,,,,,,,,,,,,,,,,
13,2_bb,0,13.0,14,[137.6825662628294],137.6825662628294,164.95783085754786,0.0,,,,,,,,,,,,,,,,
14,2_bb,0,14.0,15,[163.68216005041552],163.68216005041552,164.95783085754786,0.0,,,,,,,,,,,,,,,,
15,2_bb,0,15.0,16,[150.35400489203658],150.35400489203658,164.95783085754786,0.0,,,,,,,,,,,,,,,,
16,2_bb,0,16.0,17,[162.45242842752012],162.45242842752012,164.95783085754786,0.0,,,,,,,,,,,,,,,,
17,2_bb,0,17.0,18,[143.50927187424523],143.50927187424523,164.95783085754786,0.0,,,,,,,,,,,,,,,,
18,2_bb,0,18.0,19,[117.25187832749276],117.25187832749276,164.95783085754786,0.0,,,,,,,,,,,,,,,,
19,2_bb,0,19.0,20,[109.58044587207594],109.58044587207594,164.95783085754786,0.0,,,,,,,,,,,,,,,,
20,2_bb,0,0.0,1,[137.6825662628294],137.6825662628294,137.6825662628294,1.0,,,,,,,,,,,,,,,,
21,2_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0,,,,,,,,,,,,,,,,
22,2_bb,0,2.0,3,[106.22927448999997],106.22927448999997,141.23533652070077,1.0,,,,,,,,,,,,,,,,
23,2_bb,0,3.0,4,[109.58044587207594],109.58044587207594,141.23533652070077,1.0,,,,,,,,,,,,,,,,
24,2_bb,0,4.0,5,[149.34474941658686],149.34474941658686,149.34474941658686,1.0,,,,,,,,,,,,,,,,
25,2_bb,0,5.0,6,[148.72605678839184],148.72605678839184,149.34474941658686,1.0,,,,,,,,,,,,,,,,
26,2_bb,0,6.0,7,[147.49402922192442],147.49402922192442,149.34474941658686,1.0,,,,,,,,,,,,,,,,
27,2_bb,0,7.0,8,[139.77718748970685],139.77718748970685,149.34474941658686,1.0,,,,,,,,,,,,,,,,
28,2_bb,0,8.0,9,[138.36535852769708],138.36535852769708,149.34474941658686,1.0,,,,,,,,,,,,,,,,
29,2_bb,0,9.0,10,[121.70683253959652],121.70683253959652,149.34474941658686,1.0,,,,,,,,,,,,,,,,
30,2_bb,0,10.0,11,[145.51819311471445],145.51819311471445,149.34474941658686,1.0,,,,,,,,,,,,,,,,
31,2_bb,0,11.0,12,[141.5965383612692],141.5965383612692,149.34474941658686,1.0,,,,,,,,,,,,,,,,
32,2_bb,0,12.0,13,[143.1990010858288],143.1990010858288,149.34474941658686,1.0,,,,,,,,,,,,,,,,
33,2_bb,0,13.0,14,[142.20137342601748],142.20137342601748,149.34474941658686,1.0,,,,,,,,,,,,,,,,
34,2_bb,0,14.0,15,[138.6573753120435],138.6573753120435,149.34474941658686,1.0,,,,,,,,,,,,,,,,
35,2_bb,0,15.0,16,[147.0022769034152],147.0022769034152,149.34474941658686,1.0,,,,,,,,,,,,,,,,
36,2_bb,0,16.0,17,[143.75696615970708],143.75696615970708,149.34474941658686,1.0,,,,,,,,,,,,,,,,
37,2_bb,0,17.0,18,[142.7204626430639],142.7204626430639,149.34474941658686,1.0,,,,,,,,,,,,,,,,
38,2_bb,0,18.0,19,[140.94417997843442],140.94417997843442,149.34474941658686,1.0,,,,,,,,,,,,,,,,
39,2_bb,0,19.0,20,[145.3396217994108],145.3396217994108,149.34474941658686,1.0,,,,,,,,,,,,,,,,
40,2_bb,0,0.0,1,[113.43623595623639],113.43623595623639,113.43623595623639,2.0,,,,,,,,,,,,,,,,
41,2_bb,0,1.0,2,[106.22927448999997],106.22927448999997,113.43623595623639,2.0,,,,,,,,,,,,,,,,
42,2_bb,0,2.0,3,[139.77718748970685],139.77718748970685,139.77718748970685,2.0,,,,,,,,,,,,,,,,
43,2_bb,0,3.0,4,[149.34474941658686],149.34474941658686,149.34474941658686,2.0,,,,,,,,,,,,,,,,
44,2_bb,0,4.0,5,[148.72605678839184],148.72605678839184,149.34474941658686,2.0,,,,,,,,,,,,,,,,
45,2_bb,0,5.0,6,[145.3396217994108],145.3396217994108,149.34474941658686,2.0,,,,,,,,,,,,,,,,
46,2_bb,0,6.0,7,[121.70683253959652],121.70683253959652,149.34474941658686,2.0,,,,,,,,,,,,,,,,
47,2_bb,0,7.0,8,[145.51819311471445],145.51819311471445,149.34474941658686,2.0,,,,,,,,,,,,,,,,
48,2_bb,0,8.0,9,[141.5965383612692],141.5965383612692,149.34474941658686,2.0,,,,,,,,,,,,,,,,
49,2_bb,0,9.0,10,[147.49402922192442],147.49402922192442,149.34474941658686,2.0,,,,,,,,,,,,,,,,
50,2_bb,0,10.0,11,[138.36535852769708],138.36535852769708,149.34474941658686,2.0,,,,,,,,,,,,,,,,
51,2_bb,0,11.0,12,[138.6573753120435],138.6573753120435,149.34474941658686,2.0,,,,,,,,,,,,,,,,
52,2_bb,0,12.0,13,[147.0022769034152],147.0022769034152,149.34474941658686,2.0,,,,,,,,,,,,,,,,
53,2_bb,0,13.0,14,[143.1990010858288],143.1990010858288,149.34474941658686,2.0,,,,,,,,,,,,,,,,
54,2_bb,0,14.0,15,[140.94417997843442],140.94417997843442,149.34474941658686,2.0,,,,,,,,,,,,,,,,
55,2_bb,0,15.0,16,[135.58222778383404],135.58222778383404,149.34474941658686,2.0,,,,,,,,,,,,,,,,
56,2_bb,0,16.0,17,[143.75696615970708],143.75696615970708,149.34474941658686,2.0,,,,,,,,,,,,,,,,
57,2_bb,0,17.0,18,[142.20137342601748],142.20137342601748,149.34474941658686,2.0,,,,,,,,,,,,,,,,
58,2_bb,0,18.0,19,[148.38798148885505],148.38798148885505,149.34474941658686,2.0,,,,,,,,,,,,,,,,
59,2_bb,0,19.0,20,[157.2601275502924],157.2601275502924,157.2601275502924,2.0,,,,,,,,,,,,,,,,
60,2_bb,0,0.0,1,[139.77718748970685],139.77718748970685,139.77718748970685,3.0,,,,,,,,,,,,,,,,
61,2_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,3.0,,,,,,,,,,,,,,,,
62,2_bb,0,2.0,3,[150.35400489203658],150.35400489203658,150.35400489203658,3.0,,,,,,,,,,,,,,,,
63,2_bb,0,3.0,4,[127.64440554317409],127.64440554317409,150.35400489203658,3.0,,,,,,,,,,,,,,,,
64,2_bb,0,4.0,5,[109.58044587207594],109.58044587207594,150.35400489203658,3.0,,,,,,,,,,,,,,,,
65,2_bb,0,5.0,6,[106.22927448999997],106.22927448999997,150.35400489203658,3.0,,,,,,,,,,,,,,,,
66,2_bb,0,6.0,7,[143.1990010858288],143.1990010858288,150.35400489203658,3.0,,,,,,,,,,,,,,,,
67,2_bb,0,7.0,8,[147.0022769034152],147.0022769034152,150.35400489203658,3.0,,,,,,,,,,,,,,,,
68,2_bb,0,8.0,9,[135.00266042722274],135.00266042722274,150.35400489203658,3.0,,,,,,,,,,,,,,,,
69,2_bb,0,9.0,10,[148.9973261341777],148.9973261341777,150.35400489203658,3.0,,,,,,,,,,,,,,,,
70,2_bb,0,10.0,11,[152.22068911320298],152.22068911320298,152.22068911320298,3.0,,,,,,,,,,,,,,,,
71,2_bb,0,11.0,12,[144.96028373864337],144.96028373864337,152.22068911320298,3.0,,,,,,,,,,,,,,,,
72,2_bb,0,12.0,13,[148.72605678839184],148.72605678839184,152.22068911320298,3.0,,,,,,,,,,,,,,,,
73,2_bb,0,13.0,14,[138.36535852769708],138.36535852769708,152.22068911320298,3.0,,,,,,,,,,,,,,,,
74,2_bb,0,14.0,15,[162.45242842752012],162.45242842752012,162.45242842752012,3.0,,,,,,,,,,,,,,,,
75,2_bb,0,15.0,16,[162.45475186999536],162.45475186999536,162.45475186999536,3.0,,,,,,,,,,,,,,,,
76,2_bb,0,16.0,17,[153.76270622403183],153.76270622403183,162.45475186999536,3.0,,,,,,,,,,,,,,,,
77,2_bb,0,17.0,18,[146.76694916719543],146.76694916719543,162.45475186999536,3.0,,,,,,,,,,,,,,,,
78,2_bb,0,18.0,19,[155.4607999734539],155.4607999734539,162.45475186999536,3.0,,,,,,,,,,,,,,,,
79,2_bb,0,19.0,20,[172.9382536276803],172.9382536276803,172.9382536276803,3.0,,,,,,,,,,,,,,,,
80,2_bb,0,0.0,1,[106.22927448999997],106.22927448999997,106.22927448999997,4.0,,,,,,,,,,,,,,,,
81,2_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,4.0,,,,,,,,,,,,,,,,
82,2_bb,0,2.0,3,[150.35400489203658],150.35400489203658,150.35400489203658,4.0,,,,,,,,,,,,,,,,
83,2_bb,0,3.0,4,[109.58044587207594],109.58044587207594,150.35400489203658,4.0,,,,,,,,,,,,,,,,
84,2_bb,0,4.0,5,[113.43623595623639],113.43623595623639,150.35400489203658,4.0,,,,,,,,,,,,,,,,
85,2_bb,0,5.0,6,[143.1990010858288],143.1990010858288,150.35400489203658,4.0,,,,,,,,,,,,,,,,
86,2_bb,0,6.0,7,[141.5965383612692],141.5965383612692,150.35400489203658,4.0,,,,,,,,,,,,,,,,
87,2_bb,0,7.0,8,[158.1333799161532],158.1333799161532,158.1333799161532,4.0,,,,,,,,,,,,,,,,
88,2_bb,0,8.0,9,[135.00685581032218],135.00685581032218,158.1333799161532,4.0,,,,,,,,,,,,,,,,
89,2_bb,0,9.0,10,[157.3709982220219],157.3709982220219,158.1333799161532,4.0,,,,,,,,,,,,,,,,
90,2_bb,0,10.0,11,[151.04621599946466],151.04621599946466,158.1333799161532,4.0,,,,,,,,,,,,,,,,
91,2_bb,0,11.0,12,[141.99720450911195],141.99720450911195,158.1333799161532,4.0,,,,,,,,,,,,,,,,
92,2_bb,0,12.0,13,[152.22068911320298],152.22068911320298,158.1333799161532,4.0,,,,,,,,,,,,,,,,
93,2_bb,0,13.0,14,[148.9973261341777],148.9973261341777,158.1333799161532,4.0,,,,,,,,,,,,,,,,
94,2_bb,0,14.0,15,[162.45242842752012],162.45242842752012,162.45242842752012,4.0,,,,,,,,,,,,,,,,
95,2_bb,0,15.0,16,[153.76270622403183],153.76270622403183,162.45242842752012,4.0,,,,,,,,,,,,,,,,
96,2_bb,0,16.0,17,[172.9382536276803],172.9382536276803,172.9382536276803,4.0,,,,,,,,,,,,,,,,
97,2_bb,0,17.0,18,[166.22193370353094],166.22193370353094,172.9382536276803,4.0,,,,,,,,,,,,,,,,
98,2_bb,0,18.0,19,[163.68216005041552],163.68216005041552,172.9382536276803,4.0,,,,,,,,,,,,,,,,
99,2_bb,0,19.0,20,[156.29592045921626],156.29592045921626,172.9382536276803,4.0,,,,,,,,,,,,,,,,
0,4_bb,0,0.0,1,[123.8089980191226],123.8089980191226,123.8089980191226,0.0,,,,,,,,,,,,,,,,
1,4_bb,0,1.0,2,[106.22927448999997],106.22927448999997,123.8089980191226,0.0,,,,,,,,,,,,,,,,
2,4_bb,0,2.0,3,[119.10061804970184],119.10061804970184,123.8089980191226,0.0,,,,,,,,,,,,,,,,
3,4_bb,0,3.0,4,[117.25187832749276],117.25187832749276,123.8089980191226,0.0,,,,,,,,,,,,,,,,
4,4_bb,0,4.0,5,[113.43623595623639],113.43623595623639,123.8089980191226,0.0,,,,,,,,,,,,,,,,
5,4_bb,0,5.0,6,[122.0447716941213],122.0447716941213,123.8089980191226,0.0,,,,,,,,,,,,,,,,
6,4_bb,0,6.0,7,[83.16394518020324],83.16394518020324,123.8089980191226,0.0,,,,,,,,,,,,,,,,
7,4_bb,0,7.0,8,[139.34604170468722],139.34604170468722,139.34604170468722,0.0,,,,,,,,,,,,,,,,
8,4_bb,0,8.0,9,[153.81739983748278],153.81739983748278,153.81739983748278,0.0,,,,,,,,,,,,,,,,
9,4_bb,0,9.0,10,[147.0022769034152],147.0022769034152,153.81739983748278,0.0,,,,,,,,,,,,,,,,
10,4_bb,0,10.0,11,[148.72605678839184],148.72605678839184,153.81739983748278,0.0,,,,,,,,,,,,,,,,
11,4_bb,0,11.0,12,[144.37198284311458],144.37198284311458,153.81739983748278,0.0,,,,,,,,,,,,,,,,
12,4_bb,0,12.0,13,[138.36535852769708],138.36535852769708,153.81739983748278,0.0,,,,,,,,,,,,,,,,
13,4_bb,0,13.0,14,[140.94417997843442],140.94417997843442,153.81739983748278,0.0,,,,,,,,,,,,,,,,
14,4_bb,0,14.0,15,[157.2601275502924],157.2601275502924,157.2601275502924,0.0,,,,,,,,,,,,,,,,
15,4_bb,0,15.0,16,[148.38798148885505],148.38798148885505,157.2601275502924,0.0,,,,,,,,,,,,,,,,
16,4_bb,0,16.0,17,[143.75696615970708],143.75696615970708,157.2601275502924,0.0,,,,,,,,,,,,,,,,
17,4_bb,0,17.0,18,[142.20137342601748],142.20137342601748,157.2601275502924,0.0,,,,,,,,,,,,,,,,
18,4_bb,0,18.0,19,[143.56320631279337],143.56320631279337,157.2601275502924,0.0,,,,,,,,,,,,,,,,
19,4_bb,0,19.0,20,[143.1990010858288],143.1990010858288,157.2601275502924,0.0,,,,,,,,,,,,,,,,
20,4_bb,0,0.0,1,[151.04621599946466],151.04621599946466,151.04621599946466,1.0,,,,,,,,,,,,,,,,
21,4_bb,0,1.0,2,[141.23533652070077],141.23533652070077,151.04621599946466,1.0,,,,,,,,,,,,,,,,
22,4_bb,0,2.0,3,[148.9973261341777],148.9973261341777,151.04621599946466,1.0,,,,,,,,,,,,,,,,
23,4_bb,0,3.0,4,[162.45475186999536],162.45475186999536,162.45475186999536,1.0,,,,,,,,,,,,,,,,
24,4_bb,0,4.0,5,[155.4607999734539],155.4607999734539,162.45475186999536,1.0,,,,,,,,,,,,,,,,
25,4_bb,0,5.0,6,[146.76694916719543],146.76694916719543,162.45475186999536,1.0,,,,,,,,,,,,,,,,
26,4_bb,0,6.0,7,[164.58001172560898],164.58001172560898,164.58001172560898,1.0,,,,,,,,,,,,,,,,
27,4_bb,0,7.0,8,[172.10145777143768],172.10145777143768,172.10145777143768,1.0,,,,,,,,,,,,,,,,
28,4_bb,0,8.0,9,[163.68216005041552],163.68216005041552,172.10145777143768,1.0,,,,,,,,,,,,,,,,
29,4_bb,0,9.0,10,[166.22193370353094],166.22193370353094,172.10145777143768,1.0,,,,,,,,,,,,,,,,
30,4_bb,0,10.0,11,[172.9382536276803],172.9382536276803,172.9382536276803,1.0,,,,,,,,,,,,,,,,
31,4_bb,0,11.0,12,[153.76270622403183],153.76270622403183,172.9382536276803,1.0,,,,,,,,,,,,,,,,
32,4_bb,0,12.0,13,[158.10035989792027],158.10035989792027,172.9382536276803,1.0,,,,,,,,,,,,,,,,
33,4_bb,0,13.0,14,[164.95783085754786],164.95783085754786,172.9382536276803,1.0,,,,,,,,,,,,,,,,
34,4_bb,0,14.0,15,[156.29592045921626],156.29592045921626,172.9382536276803,1.0,,,,,,,,,,,,,,,,
35,4_bb,0,15.0,16,[162.45242842752012],162.45242842752012,172.9382536276803,1.0,,,,,,,,,,,,,,,,
36,4_bb,0,16.0,17,[120.2816580285045],120.2816580285045,172.9382536276803,1.0,,,,,,,,,,,,,,,,
37,4_bb,0,17.0,18,[158.1333799161532],158.1333799161532,172.9382536276803,1.0,,,,,,,,,,,,,,,,
38,4_bb,0,18.0,19,[144.96028373864337],144.96028373864337,172.9382536276803,1.0,,,,,,,,,,,,,,,,
39,4_bb,0,19.0,20,[135.00685581032218],135.00685581032218,172.9382536276803,1.0,,,,,,,,,,,,,,,,
40,4_bb,0,0.0,1,[121.92929330241844],121.92929330241844,121.92929330241844,2.0,,,,,,,,,,,,,,,,
41,4_bb,0,1.0,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0,,,,,,,,,,,,,,,,
42,4_bb,0,2.0,3,[125.78672619143359],125.78672619143359,141.23533652070077,2.0,,,,,,,,,,,,,,,,
43,4_bb,0,3.0,4,[113.43623595623639],113.43623595623639,141.23533652070077,2.0,,,,,,,,,,,,,,,,
44,4_bb,0,4.0,5,[83.16394518020324],83.16394518020324,141.23533652070077,2.0,,,,,,,,,,,,,,,,
45,4_bb,0,5.0,6,[150.35400489203658],150.35400489203658,150.35400489203658,2.0,,,,,,,,,,,,,,,,
46,4_bb,0,6.0,7,[125.55785596126495],125.55785596126495,150.35400489203658,2.0,,,,,,,,,,,,,,,,
47,4_bb,0,7.0,8,[106.22927448999997],106.22927448999997,150.35400489203658,2.0,,,,,,,,,,,,,,,,
48,4_bb,0,8.0,9,[117.25187832749276],117.25187832749276,150.35400489203658,2.0,,,,,,,,,,,,,,,,
49,4_bb,0,9.0,10,[148.9973261341777],148.9973261341777,150.35400489203658,2.0,,,,,,,,,,,,,,,,
50,4_bb,0,10.0,11,[152.22068911320298],152.22068911320298,152.22068911320298,2.0,,,,,,,,,,,,,,,,
51,4_bb,0,11.0,12,[162.45242842752012],162.45242842752012,162.45242842752012,2.0,,,,,,,,,,,,,,,,
52,4_bb,0,12.0,13,[153.76270622403183],153.76270622403183,162.45242842752012,2.0,,,,,,,,,,,,,,,,
53,4_bb,0,13.0,14,[158.1333799161532],158.1333799161532,162.45242842752012,2.0,,,,,,,,,,,,,,,,
54,4_bb,0,14.0,15,[172.9382536276803],172.9382536276803,172.9382536276803,2.0,,,,,,,,,,,,,,,,
55,4_bb,0,15.0,16,[166.22193370353094],166.22193370353094,172.9382536276803,2.0,,,,,,,,,,,,,,,,
56,4_bb,0,16.0,17,[163.68216005041552],163.68216005041552,172.9382536276803,2.0,,,,,,,,,,,,,,,,
57,4_bb,0,17.0,18,[172.10145777143768],172.10145777143768,172.9382536276803,2.0,,,,,,,,,,,,,,,,
58,4_bb,0,18.0,19,[156.29592045921626],156.29592045921626,172.9382536276803,2.0,,,,,,,,,,,,,,,,
59,4_bb,0,19.0,20,[164.58001172560898],164.58001172560898,172.9382536276803,2.0,,,,,,,,,,,,,,,,
60,4_bb,0,0.0,1,[83.16394518020324],83.16394518020324,83.16394518020324,3.0,,,,,,,,,,,,,,,,
