,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
71,random,2,11,12,[150.35400489203658],150.35400489203658,172.9382536276803,
72,random,2,12,13,[127.64440554317409],127.64440554317409,172.9382536276803,
73,random,2,13,14,[149.34474941658686],149.34474941658686,172.9382536276803,
74,random,2,14,15,[122.0447716941213],122.0447716941213,172.9382536276803,
75,random,2,15,16,[153.76270622403183],153.76270622403183,172.9382536276803,
76,random,2,16,17,[133.96956615054],133.96956615054,172.9382536276803,
77,random,2,17,18,[135.00266042722274],135.00266042722274,172.9382536276803,
78,random,2,18,19,[155.4607999734539],155.4607999734539,172.9382536276803,
79,random,2,19,20,[146.14990683524644],146.14990683524644,172.9382536276803,
80,random,2,20,21,[123.8089980191226],123.8089980191226,172.9382536276803,
81,random,2,21,22,[157.3709982220219],157.3709982220219,172.9382536276803,
82,random,2,22,23,[138.36535852769708],138.36535852769708,172.9382536276803,
83,random,2,23,24,[125.78672619143359],125.78672619143359,172.9382536276803,
84,random,2,24,25,[156.19085691648428],156.19085691648428,172.9382536276803,
85,random,2,25,26,[146.13669614786681],146.13669614786681,172.9382536276803,
86,random,2,26,27,[134.92790723134476],134.92790723134476,172.9382536276803,
87,random,2,27,28,[142.37274889861231],142.37274889861231,172.9382536276803,
88,random,2,28,29,[123.4100872755777],123.4100872755777,172.9382536276803,
89,random,2,29,30,[139.34604170468722],139.34604170468722,172.9382536276803,
90,random,3,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,
91,random,3,1,2,[142.00747890081215],142.00747890081215,142.00747890081215,
92,random,3,2,3,[156.29592045921626],156.29592045921626,156.29592045921626,
93,random,3,3,4,[143.50927187424523],143.50927187424523,156.29592045921626,
94,random,3,4,5,[155.4607999734539],155.4607999734539,156.29592045921626,
95,random,3,5,6,[106.22927448999997],106.22927448999997,156.29592045921626,
96,random,3,6,7,[139.34604170468722],139.34604170468722,156.29592045921626,
97,random,3,7,8,[150.79684372186182],150.79684372186182,156.29592045921626,
98,random,3,8,9,[172.9382536276803],172.9382536276803,172.9382536276803,
99,random,3,9,10,[139.78164266941704],139.78164266941704,172.9382536276803,
100,random,3,10,11,[143.56320631279337],143.56320631279337,172.9382536276803,
101,random,3,11,12,[139.77718748970685],139.77718748970685,172.9382536276803,
102,random,3,12,13,[162.45475186999536],162.45475186999536,172.9382536276803,
103,random,3,13,14,[133.96956615054],133.96956615054,172.9382536276803,
104,random,3,14,15,[146.14990683524644],146.14990683524644,172.9382536276803,
105,random,3,15,16,[143.75696615970708],143.75696615970708,172.9382536276803,
106,random,3,16,17,[124.33296115997209],124.33296115997209,172.9382536276803,
107,random,3,17,18,[109.58044587207594],109.58044587207594,172.9382536276803,
108,random,3,18,19,[147.0022769034152],147.0022769034152,172.9382536276803,
109,random,3,19,20,[139.8889943859047],139.8889943859047,172.9382536276803,
110,random,3,20,21,[137.6825662628294],137.6825662628294,172.9382536276803,
111,random,3,21,22,[158.1333799161532],158.1333799161532,172.9382536276803,
112,random,3,22,23,[141.5965383612692],141.5965383612692,172.9382536276803,
113,random,3,23,24,[138.79238862868013],138.79238862868013,172.9382536276803,
114,random,3,24,25,[125.78672619143359],125.78672619143359,172.9382536276803,
115,random,3,25,26,[150.35400489203658],150.35400489203658,172.9382536276803,
116,random,3,26,27,[125.55785596126495],125.55785596126495,172.9382536276803,
117,random,3,27,28,[149.34474941658686],149.34474941658686,172.9382536276803,
118,random,3,28,29,[152.22068911320298],152.22068911320298,172.9382536276803,
119,random,3,29,30,[113.43623595623639],113.43623595623639,172.9382536276803,
120,random,4,0,1,[149.57831360708985],149.57831360708985,149.57831360708985,
121,random,4,1,2,[146.14990683524644],146.14990683524644,149.57831360708985,
122,random,4,2,3,[138.79238862868013],138.79238862868013,149.57831360708985,
123,random,4,3,4,[164.58001172560898],164.58001172560898,164.58001172560898,
124,random,4,4,5,[153.81739983748278],153.81739983748278,164.58001172560898,
125,random,4,5,6,[124.33296115997209],124.33296115997209,164.58001172560898,
126,random,4,6,7,[115.70130494335822],115.70130494335822,164.58001172560898,
127,random,4,7,8,[134.14889825638772],134.14889825638772,164.58001172560898,
128,random,4,8,9,[142.37274889861231],142.37274889861231,164.58001172560898,
129,random,4,9,10,[120.14447039437856],120.14447039437856,164.58001172560898,
130,random,4,10,11,[123.14024426243438],123.14024426243438,164.58001172560898,
131,random,4,11,12,[140.38367430411716],140.38367430411716,164.58001172560898,
132,random,4,12,13,[144.37198284311458],144.37198284311458,164.58001172560898,
133,random,4,13,14,[147.49402922192442],147.49402922192442,164.58001172560898,
134,random,4,14,15,[150.35400489203658],150.35400489203658,164.58001172560898,
135,random,4,15,16,[141.5965383612692],141.5965383612692,164.58001172560898,
136,random,4,16,17,[135.00685581032218],135.00685581032218,164.58001172560898,
137,random,4,17,18,[143.1990010858288],143.1990010858288,164.58001172560898,
138,random,4,18,19,[121.92929330241844],121.92929330241844,164.58001172560898,
139,random,4,19,20,[117.25187832749276],117.25187832749276,164.58001172560898,
140,random,4,20,21,[164.95783085754786],164.95783085754786,164.95783085754786,
141,random,4,21,22,[125.55785596126495],125.55785596126495,164.95783085754786,
142,random,4,22,23,[163.68216005041552],163.68216005041552,164.95783085754786,
143,random,4,23,24,[119.5667350783483],119.5667350783483,164.95783085754786,
144,random,4,24,25,[106.22927448999997],106.22927448999997,164.95783085754786,
145,random,4,25,26,[122.3984434787847],122.3984434787847,164.95783085754786,
146,random,4,26,27,[83.16394518020324],83.16394518020324,164.95783085754786,
147,random,4,27,28,[157.2601275502924],157.2601275502924,164.95783085754786,
148,random,4,28,29,[122.9576937349564],122.9576937349564,164.95783085754786,
149,random,4,29,30,[148.38798148885505],148.38798148885505,164.95783085754786,
150,random,5,0,1,[153.81739983748278],153.81739983748278,153.81739983748278,
151,random,5,1,2,[146.76694916719543],146.76694916719543,153.81739983748278,
152,random,5,2,3,[127.73307155344756],127.73307155344756,153.81739983748278,
153,random,5,3,4,[113.43623595623639],113.43623595623639,153.81739983748278,
154,random,5,4,5,[128.29589493037537],128.29589493037537,153.81739983748278,
155,random,5,5,6,[157.2601275502924],157.2601275502924,157.2601275502924,
156,random,5,6,7,[143.1990010858288],143.1990010858288,157.2601275502924,
157,random,5,7,8,[127.64440554317409],127.64440554317409,157.2601275502924,
158,random,5,8,9,[153.76270622403183],153.76270622403183,157.2601275502924,
159,random,5,9,10,[143.50927187424523],143.50927187424523,157.2601275502924,
160,random,5,10,11,[142.37274889861231],142.37274889861231,157.2601275502924,
161,random,5,11,12,[158.10035989792027],158.10035989792027,158.10035989792027,
162,random,5,12,13,[117.25187832749276],117.25187832749276,158.10035989792027,
163,random,5,13,14,[141.5965383612692],141.5965383612692,158.10035989792027,
164,random,5,14,15,[125.78672619143359],125.78672619143359,158.10035989792027,
165,random,5,15,16,[138.79238862868013],138.79238862868013,158.10035989792027,
166,random,5,16,17,[151.04621599946466],151.04621599946466,158.10035989792027,
167,random,5,17,18,[109.58044587207594],109.58044587207594,158.10035989792027,
168,random,5,18,19,[150.35400489203658],150.35400489203658,158.10035989792027,
169,random,5,19,20,[83.16394518020324],83.16394518020324,158.10035989792027,
170,random,5,20,21,[122.0447716941213],122.0447716941213,158.10035989792027,
171,random,5,21,22,[121.92929330241844],121.92929330241844,158.10035989792027,
172,random,5,22,23,[144.37198284311458],144.37198284311458,158.10035989792027,
173,random,5,23,24,[123.4100872755777],123.4100872755777,158.10035989792027,
174,random,5,24,25,[134.92790723134476],134.92790723134476,158.10035989792027,
175,random,5,25,26,[122.9576937349564],122.9576937349564,158.10035989792027,
176,random,5,26,27,[135.58222778383404],135.58222778383404,158.10035989792027,
177,random,5,27,28,[155.4607999734539],155.4607999734539,158.10035989792027,
178,random,5,28,29,[117.69744918762859],117.69744918762859,158.10035989792027,
179,random,5,29,30,[137.6825662628294],137.6825662628294,158.10035989792027,
180,random,6,0,1,[155.4607999734539],155.4607999734539,155.4607999734539,
181,random,6,1,2,[143.50927187424523],143.50927187424523,155.4607999734539,
182,random,6,2,3,[158.1333799161532],158.1333799161532,158.1333799161532,
183,random,6,3,4,[157.2601275502924],157.2601275502924,158.1333799161532,
184,random,6,4,5,[134.92790723134476],134.92790723134476,158.1333799161532,
185,random,6,5,6,[127.23817967487085],127.23817967487085,158.1333799161532,
186,random,6,6,7,[137.6825662628294],137.6825662628294,158.1333799161532,
187,random,6,7,8,[127.64440554317409],127.64440554317409,158.1333799161532,
188,random,6,8,9,[140.38367430411716],140.38367430411716,158.1333799161532,
189,random,6,9,10,[158.10035989792027],158.10035989792027,158.1333799161532,
190,random,6,10,11,[120.2816580285045],120.2816580285045,158.1333799161532,
191,random,6,11,12,[142.7204626430639],142.7204626430639,158.1333799161532,
192,random,6,12,13,[172.9382536276803],172.9382536276803,172.9382536276803,
193,random,6,13,14,[144.37198284311458],144.37198284311458,172.9382536276803,
194,random,6,14,15,[146.76694916719543],146.76694916719543,172.9382536276803,
195,random,6,15,16,[166.22193370353094],166.22193370353094,172.9382536276803,
196,random,6,16,17,[135.58222778383404],135.58222778383404,172.9382536276803,
197,random,6,17,18,[133.96956615054],133.96956615054,172.9382536276803,
198,random,6,18,19,[123.93811332092741],123.93811332092741,172.9382536276803,
199,random,6,19,20,[117.25187832749276],117.25187832749276,172.9382536276803,
200,random,6,20,21,[146.14990683524644],146.14990683524644,172.9382536276803,
201,random,6,21,22,[139.34604170468722],139.34604170468722,172.9382536276803,
202,random,6,22,23,[146.13669614786681],146.13669614786681,172.9382536276803,
203,random,6,23,24,[143.1990010858288],143.1990010858288,172.9382536276803,
204,random,6,24,25,[124.33296115997209],124.33296115997209,172.9382536276803,
205,random,6,25,26,[162.45475186999536],162.45475186999536,172.9382536276803,
206,random,6,26,27,[150.79684372186182],150.79684372186182,172.9382536276803,
207,random,6,27,28,[153.76270622403183],153.76270622403183,172.9382536276803,
208,random,6,28,29,[139.77718748970685],139.77718748970685,172.9382536276803,
209,random,6,29,30,[122.9576937349564],122.9576937349564,172.9382536276803,
210,random,7,0,1,[121.70683253959652],121.70683253959652,121.70683253959652,
211,random,7,1,2,[109.58044587207594],109.58044587207594,121.70683253959652,
212,random,7,2,3,[148.9973261341777],148.9973261341777,148.9973261341777,
213,random,7,3,4,[139.77718748970685],139.77718748970685,148.9973261341777,
214,random,7,4,5,[83.16394518020324],83.16394518020324,148.9973261341777,
215,random,7,5,6,[155.4607999734539],155.4607999734539,155.4607999734539,
216,random,7,6,7,[127.73307155344756],127.73307155344756,155.4607999734539,
217,random,7,7,8,[143.56320631279337],143.56320631279337,155.4607999734539,
218,random,7,8,9,[139.34604170468722],139.34604170468722,155.4607999734539,
219,random,7,9,10,[135.00685581032218],135.00685581032218,155.4607999734539,
220,random,7,10,11,[164.58001172560898],164.58001172560898,164.58001172560898,
221,random,7,11,12,[137.6825662628294],137.6825662628294,164.58001172560898,
222,random,7,12,13,[152.22068911320298],152.22068911320298,164.58001172560898,
223,random,7,13,14,[123.14024426243438],123.14024426243438,164.58001172560898,
224,random,7,14,15,[113.78737139047261],113.78737139047261,164.58001172560898,
225,random,7,15,16,[150.79684372186182],150.79684372186182,164.58001172560898,
226,random,7,16,17,[143.75696615970708],143.75696615970708,164.58001172560898,
227,random,7,17,18,[148.72605678839184],148.72605678839184,164.58001172560898,
228,random,7,18,19,[142.20137342601748],142.20137342601748,164.58001172560898,
229,random,7,19,20,[153.81739983748278],153.81739983748278,164.58001172560898,
230,random,7,20,21,[142.7204626430639],142.7204626430639,164.58001172560898,
231,random,7,21,22,[119.10061804970184],119.10061804970184,164.58001172560898,
232,random,7,22,23,[147.49402922192442],147.49402922192442,164.58001172560898,
233,random,7,23,24,[151.04621599946466],151.04621599946466,164.58001172560898,
234,random,7,24,25,[162.45475186999536],162.45475186999536,164.58001172560898,
235,random,7,25,26,[139.78164266941704],139.78164266941704,164.58001172560898,
236,random,7,26,27,[141.23533652070077],141.23533652070077,164.58001172560898,
237,random,7,27,28,[123.8089980191226],123.8089980191226,164.58001172560898,
238,random,7,28,29,[122.9576937349564],122.9576937349564,164.58001172560898,
239,random,7,29,30,[172.9382536276803],172.9382536276803,172.9382536276803,
240,random,8,0,1,[162.45475186999536],162.45475186999536,162.45475186999536,
241,random,8,1,2,[148.9973261341777],148.9973261341777,162.45475186999536,
242,random,8,2,3,[138.6573753120435],138.6573753120435,162.45475186999536,
243,random,8,3,4,[138.79238862868013],138.79238862868013,162.45475186999536,
244,random,8,4,5,[172.10145777143768],172.10145777143768,172.10145777143768,
245,random,8,5,6,[122.9576937349564],122.9576937349564,172.10145777143768,
246,random,8,6,7,[139.78164266941704],139.78164266941704,172.10145777143768,
247,random,8,7,8,[164.58001172560898],164.58001172560898,172.10145777143768,
248,random,8,8,9,[143.75696615970708],143.75696615970708,172.10145777143768,
249,random,8,9,10,[146.13669614786681],146.13669614786681,172.10145777143768,
250,random,8,10,11,[146.14990683524644],146.14990683524644,172.10145777143768,
251,random,8,11,12,[120.2816580285045],120.2816580285045,172.10145777143768,
252,random,8,12,13,[149.57831360708985],149.57831360708985,172.10145777143768,
253,random,8,13,14,[119.10061804970184],119.10061804970184,172.10145777143768,
254,random,8,14,15,[156.19085691648428],156.19085691648428,172.10145777143768,
255,random,8,15,16,[139.34604170468722],139.34604170468722,172.10145777143768,
256,random,8,16,17,[127.23817967487085],127.23817967487085,172.10145777143768,
257,random,8,17,18,[117.25187832749276],117.25187832749276,172.10145777143768,
258,random,8,18,19,[143.1990010858288],143.1990010858288,172.10145777143768,
259,random,8,19,20,[123.93811332092741],123.93811332092741,172.10145777143768,
260,random,8,20,21,[142.00747890081215],142.00747890081215,172.10145777143768,
261,random,8,21,22,[119.5667350783483],119.5667350783483,172.10145777143768,
262,random,8,22,23,[144.37198284311458],144.37198284311458,172.10145777143768,
263,random,8,23,24,[141.5965383612692],141.5965383612692,172.10145777143768,
264,random,8,24,25,[109.58044587207594],109.58044587207594,172.10145777143768,
265,random,8,25,26,[121.92929330241844],121.92929330241844,172.10145777143768,
266,random,8,26,27,[143.50927187424523],143.50927187424523,172.10145777143768,
267,random,8,27,28,[172.9382536276803],172.9382536276803,172.9382536276803,
268,random,8,28,29,[144.96028373864337],144.96028373864337,172.9382536276803,
269,random,8,29,30,[147.0022769034152],147.0022769034152,172.9382536276803,
270,random,9,0,1,[135.00685581032218],135.00685581032218,135.00685581032218,
271,random,9,1,2,[117.69744918762859],117.69744918762859,135.00685581032218,
272,random,9,2,3,[141.99720450911195],141.99720450911195,141.99720450911195,
273,random,9,3,4,[150.79684372186182],150.79684372186182,150.79684372186182,
274,random,9,4,5,[139.8889943859047],139.8889943859047,150.79684372186182,
275,random,9,5,6,[140.38367430411716],140.38367430411716,150.79684372186182,
276,random,9,6,7,[142.20137342601748],142.20137342601748,150.79684372186182,
277,random,9,7,8,[156.29592045921626],156.29592045921626,156.29592045921626,
278,random,9,8,9,[141.23533652070077],141.23533652070077,156.29592045921626,
279,random,9,9,10,[123.93811332092741],123.93811332092741,156.29592045921626,
280,random,9,10,11,[139.77718748970685],139.77718748970685,156.29592045921626,
281,random,9,11,12,[153.76270622403183],153.76270622403183,156.29592045921626,
282,random,9,12,13,[157.2601275502924],157.2601275502924,157.2601275502924,
283,random,9,13,14,[148.72605678839184],148.72605678839184,157.2601275502924,
284,random,9,14,15,[148.38798148885505],148.38798148885505,157.2601275502924,
285,random,9,15,16,[156.19085691648428],156.19085691648428,157.2601275502924,
286,random,9,16,17,[162.45242842752012],162.45242842752012,162.45242842752012,
287,random,9,17,18,[106.22927448999997],106.22927448999997,162.45242842752012,
288,random,9,18,19,[117.25187832749276],117.25187832749276,162.45242842752012,
289,random,9,19,20,[164.58001172560898],164.58001172560898,164.58001172560898,
290,random,9,20,21,[113.43623595623639],113.43623595623639,164.58001172560898,
291,random,9,21,22,[143.75696615970708],143.75696615970708,164.58001172560898,
292,random,9,22,23,[153.81739983748278],153.81739983748278,164.58001172560898,
293,random,9,23,24,[163.68216005041552],163.68216005041552,164.58001172560898,
294,random,9,24,25,[113.33471735678211],113.33471735678211,164.58001172560898,
295,random,9,25,26,[149.34474941658686],149.34474941658686,164.58001172560898,
296,random,9,26,27,[122.3984434787847],122.3984434787847,164.58001172560898,
297,random,9,27,28,[142.37274889861231],142.37274889861231,164.58001172560898,
298,random,9,28,29,[138.6573753120435],138.6573753120435,164.58001172560898,
299,random,9,29,30,[121.92929330241844],121.92929330241844,164.58001172560898,
0,0,0,0,1,[142.7204626430639],142.7204626430639,142.7204626430639,
1,0,0,1,2,[141.23533652070077],141.23533652070077,142.7204626430639,
2,0,0,2,3,[106.22927448999997],106.22927448999997,142.7204626430639,
3,0,0,3,4,[125.78672619143359],125.78672619143359,142.7204626430639,
4,0,0,4,5,[113.43623595623639],113.43623595623639,142.7204626430639,
5,0,0,5,6,[139.77718748970685],139.77718748970685,142.7204626430639,
6,0,0,6,7,[122.0447716941213],122.0447716941213,142.7204626430639,
7,0,0,7,8,[147.49402922192442],147.49402922192442,147.49402922192442,
8,0,0,8,9,[117.25187832749276],117.25187832749276,147.49402922192442,
9,0,0,9,10,[157.3709982220219],157.3709982220219,157.3709982220219,
10,0,0,10,11,[151.04621599946466],151.04621599946466,157.3709982220219,
11,0,0,11,12,[135.00685581032218],135.00685581032218,157.3709982220219,
12,0,0,12,13,[158.1333799161532],158.1333799161532,158.1333799161532,
13,0,0,13,14,[150.35400489203658],150.35400489203658,158.1333799161532,
14,0,0,14,15,[152.22068911320298],152.22068911320298,158.1333799161532,
15,0,0,15,16,[119.10061804970184],119.10061804970184,158.1333799161532,
16,0,0,16,17,[143.56320631279337],143.56320631279337,158.1333799161532,
17,0,0,17,18,[139.34604170468722],139.34604170468722,158.1333799161532,
18,0,0,18,19,[141.99720450911195],141.99720450911195,158.1333799161532,
19,0,0,19,20,[162.45242842752012],162.45242842752012,162.45242842752012,
20,0,0,20,21,[153.76270622403183],153.76270622403183,162.45242842752012,
21,0,0,21,22,[148.9973261341777],148.9973261341777,162.45242842752012,
22,0,0,22,23,[137.6825662628294],137.6825662628294,162.45242842752012,
23,0,0,23,24,[172.9382536276803],172.9382536276803,172.9382536276803,
24,0,0,24,25,[163.68216005041552],163.68216005041552,172.9382536276803,
25,0,0,25,26,[133.96956615054],133.96956615054,172.9382536276803,
26,0,0,26,27,[166.22193370353094],166.22193370353094,172.9382536276803,
27,0,0,27,28,[156.29592045921626],156.29592045921626,172.9382536276803,
28,0,0,28,29,[164.95783085754786],164.95783085754786,172.9382536276803,
29,0,0,29,30,[109.58044587207594],109.58044587207594,172.9382536276803,
30,0,1,0,1,[133.96956615054],133.96956615054,133.96956615054,
31,0,1,1,2,[106.22927448999997],106.22927448999997,133.96956615054,
32,0,1,2,3,[141.23533652070077],141.23533652070077,141.23533652070077,
33,0,1,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,
34,0,1,4,5,[125.78672619143359],125.78672619143359,143.1990010858288,
35,0,1,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,
36,0,1,6,7,[139.34604170468722],139.34604170468722,143.1990010858288,
37,0,1,7,8,[119.10061804970184],119.10061804970184,143.1990010858288,
38,0,1,8,9,[137.6825662628294],137.6825662628294,143.1990010858288,
39,0,1,9,10,[109.58044587207594],109.58044587207594,143.1990010858288,
40,0,1,10,11,[113.43623595623639],113.43623595623639,143.1990010858288,
41,0,1,11,12,[147.49402922192442],147.49402922192442,147.49402922192442,
42,0,1,12,13,[143.56320631279337],143.56320631279337,147.49402922192442,
43,0,1,13,14,[142.20137342601748],142.20137342601748,147.49402922192442,
44,0,1,14,15,[157.3709982220219],157.3709982220219,157.3709982220219,
45,0,1,15,16,[151.04621599946466],151.04621599946466,157.3709982220219,
46,0,1,16,17,[158.1333799161532],158.1333799161532,158.1333799161532,
47,0,1,17,18,[135.00685581032218],135.00685581032218,158.1333799161532,
48,0,1,18,19,[152.22068911320298],152.22068911320298,158.1333799161532,
49,0,1,19,20,[150.35400489203658],150.35400489203658,158.1333799161532,
50,0,1,20,21,[141.99720450911195],141.99720450911195,158.1333799161532,
51,0,1,21,22,[162.45242842752012],162.45242842752012,162.45242842752012,
52,0,1,22,23,[153.76270622403183],153.76270622403183,162.45242842752012,
53,0,1,23,24,[148.9973261341777],148.9973261341777,162.45242842752012,
54,0,1,24,25,[172.9382536276803],172.9382536276803,172.9382536276803,
55,0,1,25,26,[163.68216005041552],163.68216005041552,172.9382536276803,
56,0,1,26,27,[156.29592045921626],156.29592045921626,172.9382536276803,
57,0,1,27,28,[166.22193370353094],166.22193370353094,172.9382536276803,
58,0,1,28,29,[146.76694916719543],146.76694916719543,172.9382536276803,
59,0,1,29,30,[172.10145777143768],172.10145777143768,172.9382536276803,
60,0,2,0,1,[120.14447039437856],120.14447039437856,120.14447039437856,
61,0,2,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,
62,0,2,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,
63,0,2,3,4,[125.78672619143359],125.78672619143359,141.23533652070077,
64,0,2,4,5,[113.43623595623639],113.43623595623639,141.23533652070077,
65,0,2,5,6,[142.20137342601748],142.20137342601748,142.20137342601748,
66,0,2,6,7,[122.0447716941213],122.0447716941213,142.20137342601748,
67,0,2,7,8,[147.49402922192442],147.49402922192442,147.49402922192442,
68,0,2,8,9,[117.25187832749276],117.25187832749276,147.49402922192442,
69,0,2,9,10,[157.3709982220219],157.3709982220219,157.3709982220219,
70,0,2,10,11,[151.04621599946466],151.04621599946466,157.3709982220219,
71,0,2,11,12,[150.35400489203658],150.35400489203658,157.3709982220219,
72,0,2,12,13,[158.1333799161532],158.1333799161532,158.1333799161532,
73,0,2,13,14,[135.00685581032218],135.00685581032218,158.1333799161532,
74,0,2,14,15,[152.22068911320298],152.22068911320298,158.1333799161532,
75,0,2,15,16,[119.10061804970184],119.10061804970184,158.1333799161532,
76,0,2,16,17,[143.56320631279337],143.56320631279337,158.1333799161532,
77,0,2,17,18,[139.34604170468722],139.34604170468722,158.1333799161532,
78,0,2,18,19,[162.45242842752012],162.45242842752012,162.45242842752012,
79,0,2,19,20,[141.99720450911195],141.99720450911195,162.45242842752012,
80,0,2,20,21,[163.68216005041552],163.68216005041552,163.68216005041552,
81,0,2,21,22,[166.22193370353094],166.22193370353094,166.22193370353094,
82,0,2,22,23,[156.29592045921626],156.29592045921626,166.22193370353094,
83,0,2,23,24,[153.76270622403183],153.76270622403183,166.22193370353094,
84,0,2,24,25,[148.9973261341777],148.9973261341777,166.22193370353094,
